-2940	-1980	1.5	-73.4087	-73.4087	-165.607	
-2940	-1920	1.5	-68.6124	-68.6124	-160.811	
-2940	-1860	1.5	-53.4106	-53.4106	-145.609	
-2940	-1800	1.5	-63.3803	-63.3803	-155.579	
-2940	-1740	1.5	-59.5527	-59.5527	-151.751	
-2940	-1680	1.5	-59.0955	-59.0955	-151.294	
-2940	-1620	1.5	-67.7763	-67.7763	-159.975	
-2940	-1560	1.5	-79.9619	-79.9619	-172.16	
-2940	-1500	1.5	-46.2412	-46.2412	-138.44	
-2940	-1440	1.5	-76.0437	-76.0437	-168.242	
-2940	-1380	1.5	-68.739	-68.739	-160.937	
-2940	-1320	1.5	-61.9357	-61.9357	-154.134	
-2940	-1260	1.5	-65.7798	-65.7798	-157.978	
-2940	-1200	1.5	-59.5108	-59.5108	-151.709	
-2940	-1140	1.5	-64.4079	-64.4079	-156.606	
-2940	-1080	1.5	-57.711	-57.711	-149.909	
-2940	-1020	1.5	-56.9854	-56.9854	-149.184	
-2940	-960	1.5	-66.1403	-66.1403	-158.339	
-2940	-900	1.5	-58.4516	-58.4516	-150.65	
-2940	-840	1.5	-61.4078	-61.4078	-153.606	
-2940	-780	1.5	-68.4845	-68.4845	-160.683	
-2940	-720	1.5	-59.7683	-59.7683	-151.967	
-2940	-660	1.5	-51.6556	-51.6556	-143.854	
-2940	-600	1.5	-55.2268	-55.2268	-147.425	
-2940	-540	1.5	-45.3733	-45.3733	-137.572	
-2940	-480	1.5	-49.8958	-49.8958	-142.094	
-2940	-420	1.5	-41.7559	-41.7559	-133.954	
-2940	-360	1.5	-49.1757	-49.1757	-141.374	
-2940	-300	1.5	-43.6252	-43.6252	-135.824	
-2940	-240	1.5	-34.2385	-34.2385	-126.437	
-2940	-180	1.5	-34.9916	-34.9916	-127.19	
-2940	-120	1.5	-47.2392	-47.2392	-139.438	
-2940	-60	1.5	-41.6726	-41.6726	-133.871	
-2940	0	1.5	-37.1872	-37.1872	-129.386	
-2940	60	1.5	-35.7319	-35.7319	-127.93	
-2940	120	1.5	-36.1442	-36.1442	-128.343	
-2940	180	1.5	-37.9473	-37.9473	-130.146	
-2940	240	1.5	-38.8041	-38.8041	-131.003	
-2940	300	1.5	-42.3006	-42.3006	-134.499	
-2940	360	1.5	-42.9079	-42.9079	-135.106	
-2940	420	1.5	-50.7547	-50.7547	-142.953	
-2940	480	1.5	-43.7959	-43.7959	-135.994	
-2940	540	1.5	-48.3514	-48.3514	-140.55	
-2940	600	1.5	-50.1781	-50.1781	-142.377	
-2940	660	1.5	-56.4527	-56.4527	-148.651	
-2940	720	1.5	-63.5102	-63.5102	-155.709	
-2940	780	1.5	-75.5737	-75.5737	-167.772	
-2940	840	1.5	-57.9965	-57.9965	-150.195	
-2940	900	1.5	-57.3494	-57.3494	-149.548	
-2940	960	1.5	-66.0918	-66.0918	-158.29	
-2940	1020	1.5	-58.0664	-58.0664	-150.265	
-2940	1080	1.5	-68.2658	-68.2658	-160.464	
-2940	1140	1.5	-53.3361	-53.3361	-145.535	
-2940	1200	1.5	-62.7463	-62.7463	-154.945	
-2940	1260	1.5	-70.1953	-70.1953	-162.394	
-2940	1320	1.5	-67.6716	-67.6716	-159.87	
-2940	1380	1.5	-62.7998	-62.7998	-154.998	
-2940	1440	1.5	-63.6067	-63.6067	-155.805	
-2940	1500	1.5	-70.1253	-70.1253	-162.324	
-2940	1560	1.5	-81.9517	-81.9517	-174.15	
-2940	1620	1.5	-74.8837	-74.8837	-167.082	
-2940	1680	1.5	-79.0188	-79.0188	-171.217	
-2940	1740	1.5	-65.5724	-65.5724	-157.771	
-2940	1800	1.5	-32.2091	-32.2091	-124.408	
-2940	1860	1.5	-83.6409	-83.6409	-175.839	
-2940	1920	1.5	-69.9196	-69.9196	-162.118	
-2940	1980	1.5	-74.8978	-74.8978	-167.096	
-2940	2040	1.5	-72.0141	-72.0141	-164.213	
-2940	2100	1.5	-41.8031	-41.8031	-134.002	
-2940	2160	1.5	-68.3228	-68.3228	-160.521	
-2940	2220	1.5	-53.6569	-53.6569	-145.855	
-2940	2280	1.5	-72.1439	-72.1439	-164.342	
-2940	2340	1.5	-56.7803	-56.7803	-148.979	
-2940	2400	1.5	-74.8882	-74.8882	-167.087	
-2940	2460	1.5	-54.4174	-54.4174	-146.616	
-2940	2520	1.5	-69.8497	-69.8497	-162.048	
-2940	2580	1.5	-59.3113	-59.3113	-151.51	
-2940	2640	1.5	-59.9775	-59.9775	-152.176	
-2940	2700	1.5	-41.4071	-41.4071	-133.606	
-2940	2760	1.5	-65.324	-65.324	-157.522	
-2940	2820	1.5	-63.1869	-63.1869	-155.385	
-2940	2880	1.5	-66.6141	-66.6141	-158.813	
-2940	2940	1.5	-74.5979	-74.5979	-166.796	
-2940	3000	1.5	-70.2685	-70.2685	-162.467	
-2880	-3000	1.5	-68.6674	-68.6674	-160.866	
-2880	-2940	1.5	-72.7976	-72.7976	-164.996	
-2880	-2880	1.5	-73.3594	-73.3594	-165.558	
-2880	-2820	1.5	-75.8315	-75.8315	-168.03	
-2880	-2760	1.5	-69.5816	-69.5816	-161.78	
-2880	-2700	1.5	-77.1619	-77.1619	-169.36	
-2880	-2640	1.5	-67.9863	-67.9863	-160.185	
-2880	-2580	1.5	-71.1681	-71.1681	-163.367	
-2880	-2520	1.5	-74.8656	-74.8656	-167.064	
-2880	-2460	1.5	-51.4665	-51.4665	-143.665	
-2880	-2400	1.5	-63.7604	-63.7604	-155.959	
-2880	-2340	1.5	-71.0313	-71.0313	-163.23	
-2880	-2280	1.5	-63.25	-63.25	-155.448	
-2880	-2220	1.5	-69.3609	-69.3609	-161.559	
-2880	-2160	1.5	-70.9917	-70.9917	-163.19	
-2880	-2100	1.5	-67.7882	-67.7882	-159.987	
-2880	-2040	1.5	-33.0092	-33.0092	-125.208	
-2880	-1980	1.5	-70.9975	-70.9975	-163.196	
-2880	-1920	1.5	-62.4083	-62.4083	-154.607	
-2880	-1860	1.5	-68.0838	-68.0838	-160.282	
-2880	-1800	1.5	-64.662	-64.662	-156.861	
-2880	-1740	1.5	-58.0118	-58.0118	-150.21	
-2880	-1680	1.5	-64.165	-64.165	-156.363	
-2880	-1620	1.5	-56.5416	-56.5416	-148.74	
-2880	-1560	1.5	-69.669	-69.669	-161.867	
-2880	-1500	1.5	-77.7796	-77.7796	-169.978	
-2880	-1440	1.5	-55.0407	-55.0407	-147.239	
-2880	-1380	1.5	-48.9523	-48.9523	-141.151	
-2880	-1320	1.5	-63.8583	-63.8583	-156.057	
-2880	-1260	1.5	-62.5306	-62.5306	-154.729	
-2880	-1200	1.5	-52.6307	-52.6307	-144.829	
-2880	-1140	1.5	-58.9102	-58.9102	-151.109	
-2880	-1080	1.5	-57.2321	-57.2321	-149.431	
-2880	-1020	1.5	-67.745	-67.745	-159.943	
-2880	-960	1.5	-62.3488	-62.3488	-154.547	
-2880	-900	1.5	-55.6195	-55.6195	-147.818	
-2880	-840	1.5	-65.4518	-65.4518	-157.65	
-2880	-780	1.5	-60.7709	-60.7709	-152.969	
-2880	-720	1.5	-62.344	-62.344	-154.542	
-2880	-660	1.5	-56.4824	-56.4824	-148.681	
-2880	-600	1.5	-57.9155	-57.9155	-150.114	
-2880	-540	1.5	-50.8454	-50.8454	-143.044	
-2880	-480	1.5	-49.4851	-49.4851	-141.684	
-2880	-420	1.5	-37.2941	-37.2941	-129.493	
-2880	-360	1.5	-38.693	-38.693	-130.891	
-2880	-300	1.5	-36.6902	-36.6902	-128.889	
-2880	-240	1.5	-40.1001	-40.1001	-132.299	
-2880	-180	1.5	-37.1759	-37.1759	-129.374	
-2880	-120	1.5	-36.8827	-36.8827	-129.081	
-2880	-60	1.5	-40.7104	-40.7104	-132.909	
-2880	0	1.5	-33.8551	-33.8551	-126.054	
-2880	60	1.5	-39.7334	-39.7334	-131.932	
-2880	120	1.5	-37.5833	-37.5833	-129.782	
-2880	180	1.5	-42.298	-42.298	-134.496	
-2880	240	1.5	-39.4278	-39.4278	-131.626	
-2880	300	1.5	-39.8121	-39.8121	-132.011	
-2880	360	1.5	-41.0551	-41.0551	-133.254	
-2880	420	1.5	-41.3403	-41.3403	-133.539	
-2880	480	1.5	-49.5669	-49.5669	-141.765	
-2880	540	1.5	-56.9037	-56.9037	-149.102	
-2880	600	1.5	-50.877	-50.877	-143.075	
-2880	660	1.5	-58.8014	-58.8014	-151	
-2880	720	1.5	-66.2451	-66.2451	-158.444	
-2880	780	1.5	-58.8465	-58.8465	-151.045	
-2880	840	1.5	-62.4609	-62.4609	-154.659	
-2880	900	1.5	-54.4602	-54.4602	-146.659	
-2880	960	1.5	-64.7193	-64.7193	-156.918	
-2880	1020	1.5	-27.6911	-27.6911	-119.89	
-2880	1080	1.5	-43.1522	-43.1522	-135.351	
-2880	1140	1.5	-65.5377	-65.5377	-157.736	
-2880	1200	1.5	-55.7288	-55.7288	-147.927	
-2880	1260	1.5	-59.0484	-59.0484	-151.247	
-2880	1320	1.5	-61.3923	-61.3923	-153.591	
-2880	1380	1.5	-59.9537	-59.9537	-152.152	
-2880	1440	1.5	-76.0609	-76.0609	-168.259	
-2880	1500	1.5	-34.663	-34.663	-126.861	
-2880	1560	1.5	-59.0962	-59.0962	-151.295	
-2880	1620	1.5	-81.0622	-81.0622	-173.261	
-2880	1680	1.5	-82.9673	-82.9673	-175.166	
-2880	1740	1.5	-71.7459	-71.7459	-163.944	
-2880	1800	1.5	-83.8576	-83.8576	-176.056	
-2880	1860	1.5	-60.2689	-60.2689	-152.467	
-2880	1920	1.5	-71.3323	-71.3323	-163.531	
-2880	1980	1.5	-68.7451	-68.7451	-160.944	
-2880	2040	1.5	-45.9805	-45.9805	-138.179	
-2880	2100	1.5	-58.4983	-58.4983	-150.697	
-2880	2160	1.5	-47.5366	-47.5366	-139.735	
-2880	2220	1.5	-70.1895	-70.1895	-162.388	
-2880	2280	1.5	-66.3519	-66.3519	-158.55	
-2880	2340	1.5	-67.6872	-67.6872	-159.886	
-2880	2400	1.5	-69.0818	-69.0818	-161.28	
-2880	2460	1.5	-70.6627	-70.6627	-162.861	
-2880	2520	1.5	-65.0563	-65.0563	-157.255	
-2880	2580	1.5	-71.5763	-71.5763	-163.775	
-2880	2640	1.5	-38.7092	-38.7092	-130.908	
-2880	2700	1.5	-75.5622	-75.5622	-167.761	
-2880	2760	1.5	-72.5555	-72.5555	-164.754	
-2880	2820	1.5	-46.9698	-46.9698	-139.168	
-2880	2880	1.5	-42.499	-42.499	-134.697	
-2880	2940	1.5	-75.545	-75.545	-167.743	
-2880	3000	1.5	-83.4477	-83.4477	-175.646	
-2820	-3000	1.5	-77.9156	-77.9156	-170.114	
-2820	-2940	1.5	-78.2922	-78.2922	-170.491	
-2820	-2880	1.5	-71.9757	-71.9757	-164.174	
-2820	-2820	1.5	-60.8463	-60.8463	-153.045	
-2820	-2760	1.5	-69.6717	-69.6717	-161.87	
-2820	-2700	1.5	-64.2037	-64.2037	-156.402	
-2820	-2640	1.5	-63.4705	-63.4705	-155.669	
-2820	-2580	1.5	-74.1981	-74.1981	-166.397	
-2820	-2520	1.5	-70.3175	-70.3175	-162.516	
-2820	-2460	1.5	-75.1739	-75.1739	-167.372	
-2820	-2400	1.5	-66.7715	-66.7715	-158.97	
-2820	-2340	1.5	-65.1321	-65.1321	-157.331	
-2820	-2280	1.5	-56.3092	-56.3092	-148.508	
-2820	-2220	1.5	-68.0831	-68.0831	-160.282	
-2820	-2160	1.5	-75.51	-75.51	-167.708	
-2820	-2100	1.5	-68.4068	-68.4068	-160.605	
-2820	-2040	1.5	-72.2068	-72.2068	-164.405	
-2820	-1980	1.5	-64.2612	-64.2612	-156.46	
-2820	-1920	1.5	-70.779	-70.779	-162.977	
-2820	-1860	1.5	-83.7398	-83.7398	-175.938	
-2820	-1800	1.5	-72.6797	-72.6797	-164.878	
-2820	-1740	1.5	-71.3581	-71.3581	-163.557	
-2820	-1680	1.5	-71.9392	-71.9392	-164.138	
-2820	-1620	1.5	-65.0992	-65.0992	-157.298	
-2820	-1560	1.5	-55.6909	-55.6909	-147.889	
-2820	-1500	1.5	-70.339	-70.339	-162.537	
-2820	-1440	1.5	-62.5074	-62.5074	-154.706	
-2820	-1380	1.5	-38.9097	-38.9097	-131.108	
-2820	-1320	1.5	-71.7106	-71.7106	-163.909	
-2820	-1260	1.5	-58.0259	-58.0259	-150.224	
-2820	-1200	1.5	-55.3095	-55.3095	-147.508	
-2820	-1140	1.5	-64.003	-64.003	-156.202	
-2820	-1080	1.5	-56.669	-56.669	-148.868	
-2820	-1020	1.5	-59.72	-59.72	-151.918	
-2820	-960	1.5	-61.0592	-61.0592	-153.258	
-2820	-900	1.5	-51.2245	-51.2245	-143.423	
-2820	-840	1.5	-56.5407	-56.5407	-148.739	
-2820	-780	1.5	-57.0018	-57.0018	-149.2	
-2820	-720	1.5	-68.0235	-68.0235	-160.222	
-2820	-660	1.5	-53.6052	-53.6052	-145.804	
-2820	-600	1.5	-60.2987	-60.2987	-152.497	
-2820	-540	1.5	-54.7246	-54.7246	-146.923	
-2820	-480	1.5	-47.8373	-47.8373	-140.036	
-2820	-420	1.5	-44.5149	-44.5149	-136.713	
-2820	-360	1.5	-45.8219	-45.8219	-138.02	
-2820	-300	1.5	-42.5902	-42.5902	-134.789	
-2820	-240	1.5	-40.9039	-40.9039	-133.102	
-2820	-180	1.5	-42.8739	-42.8739	-135.072	
-2820	-120	1.5	-42.0749	-42.0749	-134.273	
-2820	-60	1.5	-37.4024	-37.4024	-129.601	
-2820	0	1.5	-37.7425	-37.7425	-129.941	
-2820	60	1.5	-42.0562	-42.0562	-134.255	
-2820	120	1.5	-39.6482	-39.6482	-131.847	
-2820	180	1.5	-32.0842	-32.0842	-124.283	
-2820	240	1.5	-35.2411	-35.2411	-127.44	
-2820	300	1.5	-37.1253	-37.1253	-129.324	
-2820	360	1.5	-41.6161	-41.6161	-133.815	
-2820	420	1.5	-32.5997	-32.5997	-124.798	
-2820	480	1.5	-50.8859	-50.8859	-143.084	
-2820	540	1.5	-54.2318	-54.2318	-146.43	
-2820	600	1.5	-42.0579	-42.0579	-134.256	
-2820	660	1.5	-51.6232	-51.6232	-143.822	
-2820	720	1.5	-68.0429	-68.0429	-160.241	
-2820	780	1.5	-64.1304	-64.1304	-156.329	
-2820	840	1.5	-62.862	-62.862	-155.06	
-2820	900	1.5	-53.8643	-53.8643	-146.063	
-2820	960	1.5	-58.9134	-58.9134	-151.112	
-2820	1020	1.5	-56.7688	-56.7688	-148.967	
-2820	1080	1.5	-56.5212	-56.5212	-148.72	
-2820	1140	1.5	-51.4051	-51.4051	-143.604	
-2820	1200	1.5	-64.024	-64.024	-156.222	
-2820	1260	1.5	-61.8984	-61.8984	-154.097	
-2820	1320	1.5	-65.4918	-65.4918	-157.69	
-2820	1380	1.5	-72.4452	-72.4452	-164.644	
-2820	1440	1.5	-71.8224	-71.8224	-164.021	
-2820	1500	1.5	-82.1863	-82.1863	-174.385	
-2820	1560	1.5	-91.5626	-91.5626	-183.761	
-2820	1620	1.5	-55.107	-55.107	-147.305	
-2820	1680	1.5	-64.79	-64.79	-156.988	
-2820	1740	1.5	-65.501	-65.501	-157.699	
-2820	1800	1.5	-67.841	-67.841	-160.039	
-2820	1860	1.5	-65.6425	-65.6425	-157.841	
-2820	1920	1.5	-70.7403	-70.7403	-162.939	
-2820	1980	1.5	-73.0465	-73.0465	-165.245	
-2820	2040	1.5	-72.3413	-72.3413	-164.54	
-2820	2100	1.5	-55.5146	-55.5146	-147.713	
-2820	2160	1.5	-63.2471	-63.2471	-155.446	
-2820	2220	1.5	-74.0035	-74.0035	-166.202	
-2820	2280	1.5	-67.6719	-67.6719	-159.87	
-2820	2340	1.5	-54.1453	-54.1453	-146.344	
-2820	2400	1.5	-71.2285	-71.2285	-163.427	
-2820	2460	1.5	-64.3188	-64.3188	-156.517	
-2820	2520	1.5	-47.1837	-47.1837	-139.382	
-2820	2580	1.5	-66.2478	-66.2478	-158.446	
-2820	2640	1.5	-71.6727	-71.6727	-163.871	
-2820	2700	1.5	-72.3192	-72.3192	-164.518	
-2820	2760	1.5	-59.3943	-59.3943	-151.593	
-2820	2820	1.5	-58.4726	-58.4726	-150.671	
-2820	2880	1.5	-75.7765	-75.7765	-167.975	
-2820	2940	1.5	-70.7957	-70.7957	-162.994	
-2820	3000	1.5	-84.0263	-84.0263	-176.225	
-2760	-3000	1.5	-69.7056	-69.7056	-161.904	
-2760	-2940	1.5	-59.1118	-59.1118	-151.31	
-2760	-2880	1.5	-74.4435	-74.4435	-166.642	
-2760	-2820	1.5	-35.2995	-35.2995	-127.498	
-2760	-2760	1.5	-70.7404	-70.7404	-162.939	
-2760	-2700	1.5	-56.7523	-56.7523	-148.951	
-2760	-2640	1.5	-50.6763	-50.6763	-142.875	
-2760	-2580	1.5	-50.3417	-50.3417	-142.54	
-2760	-2520	1.5	-64.9188	-64.9188	-157.117	
-2760	-2460	1.5	-67.0721	-67.0721	-159.271	
-2760	-2400	1.5	-69.7581	-69.7581	-161.957	
-2760	-2340	1.5	-55.1393	-55.1393	-147.338	
-2760	-2280	1.5	-65.6141	-65.6141	-157.813	
-2760	-2220	1.5	-60.5737	-60.5737	-152.772	
-2760	-2160	1.5	-60.0546	-60.0546	-152.253	
-2760	-2100	1.5	-70.978	-70.978	-163.176	
-2760	-2040	1.5	-55.9408	-55.9408	-148.139	
-2760	-1980	1.5	-58.1112	-58.1112	-150.31	
-2760	-1920	1.5	-71.4563	-71.4563	-163.655	
-2760	-1860	1.5	-56.828	-56.828	-149.026	
-2760	-1800	1.5	-80.1635	-80.1635	-172.362	
-2760	-1740	1.5	-72.8135	-72.8135	-165.012	
-2760	-1680	1.5	-63.1173	-63.1173	-155.316	
-2760	-1620	1.5	-64.6674	-64.6674	-156.866	
-2760	-1560	1.5	-63.326	-63.326	-155.524	
-2760	-1500	1.5	-67.5795	-67.5795	-159.778	
-2760	-1440	1.5	-69.5941	-69.5941	-161.793	
-2760	-1380	1.5	-60.6792	-60.6792	-152.878	
-2760	-1320	1.5	-62.3062	-62.3062	-154.505	
-2760	-1260	1.5	-62.908	-62.908	-155.106	
-2760	-1200	1.5	-66.8345	-66.8345	-159.033	
-2760	-1140	1.5	-62.8087	-62.8087	-155.007	
-2760	-1080	1.5	-61.984	-61.984	-154.182	
-2760	-1020	1.5	-42.0892	-42.0892	-134.288	
-2760	-960	1.5	-60.5771	-60.5771	-152.776	
-2760	-900	1.5	-56.6598	-56.6598	-148.858	
-2760	-840	1.5	-57.4923	-57.4923	-149.691	
-2760	-780	1.5	-63.3029	-63.3029	-155.501	
-2760	-720	1.5	-60.8881	-60.8881	-153.087	
-2760	-660	1.5	-51.5997	-51.5997	-143.798	
-2760	-600	1.5	-57.1186	-57.1186	-149.317	
-2760	-540	1.5	-48.8918	-48.8918	-141.09	
-2760	-480	1.5	-42.5872	-42.5872	-134.786	
-2760	-420	1.5	-39.1817	-39.1817	-131.38	
-2760	-360	1.5	-42.5836	-42.5836	-134.782	
-2760	-300	1.5	-36.2251	-36.2251	-128.424	
-2760	-240	1.5	-33.3882	-33.3882	-125.587	
-2760	-180	1.5	-46.1709	-46.1709	-138.369	
-2760	-120	1.5	-38.3931	-38.3931	-130.592	
-2760	-60	1.5	-39.8167	-39.8167	-132.015	
-2760	0	1.5	-33.7769	-33.7769	-125.975	
-2760	60	1.5	-34.1581	-34.1581	-126.357	
-2760	120	1.5	-33.4143	-33.4143	-125.613	
-2760	180	1.5	-42.3853	-42.3853	-134.584	
-2760	240	1.5	-39.5003	-39.5003	-131.699	
-2760	300	1.5	-36.7526	-36.7526	-128.951	
-2760	360	1.5	-35.7251	-35.7251	-127.924	
-2760	420	1.5	-48.4221	-48.4221	-140.621	
-2760	480	1.5	-51.6018	-51.6018	-143.8	
-2760	540	1.5	-51.9377	-51.9377	-144.136	
-2760	600	1.5	-57.3205	-57.3205	-149.519	
-2760	660	1.5	-60.787	-60.787	-152.985	
-2760	720	1.5	-63.9925	-63.9925	-156.191	
-2760	780	1.5	-61.3368	-61.3368	-153.535	
-2760	840	1.5	-45.9839	-45.9839	-138.182	
-2760	900	1.5	-58.1665	-58.1665	-150.365	
-2760	960	1.5	-55.7829	-55.7829	-147.981	
-2760	1020	1.5	-50.7313	-50.7313	-142.93	
-2760	1080	1.5	-51.8619	-51.8619	-144.06	
-2760	1140	1.5	-58.021	-58.021	-150.219	
-2760	1200	1.5	-37.489	-37.489	-129.688	
-2760	1260	1.5	-62.5462	-62.5462	-154.745	
-2760	1320	1.5	-58.1313	-58.1313	-150.33	
-2760	1380	1.5	-60.6276	-60.6276	-152.826	
-2760	1440	1.5	-82.6166	-82.6166	-174.815	
-2760	1500	1.5	-69.9516	-69.9516	-162.15	
-2760	1560	1.5	-61.349	-61.349	-153.547	
-2760	1620	1.5	-71.8399	-71.8399	-164.038	
-2760	1680	1.5	-53.5183	-53.5183	-145.717	
